"No.","Time","Source","Destination","Protocol","Length","Info"
"5511","184.626019","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=20189 Ack=1330 Win=18944 Len=1321 [TCP PDU reassembled in 5514]"
"5512","184.626068","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1330 Ack=20189 Win=66048 Len=0"
"5513","184.626097","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=21510 Ack=1330 Win=18944 Len=1321 [TCP PDU reassembled in 5514]"
"5514","184.626122","198.105.121.50","172.16.4.193","HTTP","95","HTTP/1.1 200 OK  (text/css)"
"5515","184.626314","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1330 Ack=21510 Win=66048 Len=0"
"5516","184.626331","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1330 Ack=22872 Win=66048 Len=0"
"5517","184.650979","172.16.4.193","198.105.121.50","HTTP","439","GET /media/images/bg.jpg HTTP/1.1 "
"5518","184.671713","172.16.4.193","198.105.121.50","HTTP","435","GET /media/flags.gif HTTP/1.1 "
"5519","184.815122","198.105.121.50","172.16.4.193","TCP","54","80  >  49220 [ACK] Seq=22872 Ack=1715 Win=19968 Len=0"
"5520","184.817181","172.16.4.193","194.87.234.129","HTTP","765","GET /?tuif=2138&br_fl=1788&oq=_skK7pSP1LghRbVcgU3n4lbWw8S_6qniBCBmBWUgcSHrxLeNw51_paUErQ66B6ymQ&q=wHvQMvXcJwDGFYbGMvrETqNbNknQA0GPxpH2_drRdZqxKGni0eb5UUSk6F2CEh3h8&ct=Vivaldi&biw=Vivaldi.101ck66.406l4u7k3&yus=Vivaldi.105zs88.406b4o1l4 HTTP/1.1 "
"5521","184.857556","172.16.4.193","194.87.234.129","HTTP","768","GET /?oq=pLLYGOAS3jxbTfgNplIgIUV9Cpaqq3UDTykKZhJ6B9BSKaA9E-qKRFLE60FXFjLNTJg&biw=Mozilla.104md76.406y0g1v2&br_fl=5102&ct=Mozilla&tuif=4948&yus=Mozilla.97ui62.406y2d5y7&q=w37QMvXcJxjQFYbGMvnDSKNbNkrWHViPxoiG9MildZ-qZGX_k7vDfF-qoV3cCgWRxfU HTTP/1.1 "
"5522","184.872367","198.105.121.50","172.16.4.193","TCP","54","80  >  49221 [ACK] Seq=1475 Ack=726 Win=16768 Len=0"
"5523","185.096584","194.87.234.129","172.16.4.193","TCP","54","80  >  49215 [ACK] Seq=53326 Ack=1844 Win=34272 Len=0"
"5524","185.096618","194.87.234.129","172.16.4.193","TCP","54","80  >  49216 [ACK] Seq=53246 Ack=1829 Win=34128 Len=0"
"5525","185.170070","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=22872 Ack=1715 Win=19968 Len=1321 [TCP PDU reassembled in 5534]"
"5526","185.170258","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=24193 Ack=1715 Win=19968 Len=1321 [TCP PDU reassembled in 5534]"
"5527","185.170331","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1715 Ack=24193 Win=66048 Len=0"
"5528","185.170370","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=25514 Ack=1715 Win=19968 Len=1321 [TCP PDU reassembled in 5534]"
"5529","185.170486","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=26835 Ack=1715 Win=19968 Len=1321 [TCP PDU reassembled in 5534]"
"5530","185.170578","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1715 Ack=25514 Win=66048 Len=0"
"5531","185.170588","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1715 Ack=26835 Win=66048 Len=0"
"5532","185.170627","198.105.121.50","172.16.4.193","TCP","1375","80  >  49220 [ACK] Seq=28156 Ack=1715 Win=19968 Len=1321 [TCP PDU reassembled in 5534]"
"5533","185.170652","198.105.121.50","172.16.4.193","TCP","60","80  >  49220 [PSH, ACK] Seq=29477 Ack=1715 Win=19968 Len=6 [TCP PDU reassembled in 5534]"
"5534","185.170674","198.105.121.50","172.16.4.193","HTTP","59","HTTP/1.1 200 OK  (JPEG JFIF image)"
"5535","185.170827","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1715 Ack=28156 Win=66048 Len=0"
"5536","185.170843","172.16.4.193","198.105.121.50","TCP","60","49220  >  80 [ACK] Seq=1715 Ack=29488 Win=66048 Len=0"
"5537","185.286055","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=1475 Ack=726 Win=16768 Len=1321 [TCP PDU reassembled in 5545]"
"5538","185.286275","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=2796 Ack=726 Win=16768 Len=1321 [TCP PDU reassembled in 5545]"
"5539","185.286310","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=2796 Win=66048 Len=0"
"5540","185.286416","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=4117 Ack=726 Win=16768 Len=1321 [TCP PDU reassembled in 5545]"
"5541","185.286507","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=5438 Ack=726 Win=16768 Len=1321 [TCP PDU reassembled in 5545]"
"5542","185.286559","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=4117 Win=66048 Len=0"
"5543","185.286718","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=6759 Ack=726 Win=16768 Len=1321 [TCP PDU reassembled in 5545]"
"5544","185.286744","198.105.121.50","172.16.4.193","TCP","323","80  >  49221 [PSH, ACK] Seq=8080 Ack=726 Win=16768 Len=269 [TCP PDU reassembled in 5545]"
"5545","185.286767","198.105.121.50","172.16.4.193","HTTP","59","HTTP/1.1 200 OK  (GIF89a)"
"5546","185.286809","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=5438 Win=66048 Len=0"
"5547","185.286822","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=6759 Win=66048 Len=0"
"5548","185.287058","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=8080 Win=66048 Len=0"
"5549","185.287069","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=726 Ack=8354 Win=65536 Len=0"
"5550","185.332698","172.16.4.193","198.105.121.50","HTTP","269","GET /favicon.ico HTTP/1.1 "
"5551","185.425584","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=53246 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5552","185.425753","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=54567 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5553","185.425851","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=54567 Win=64729 Len=0"
"5554","185.426097","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=55888 Win=64729 Len=0"
"5555","185.426970","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=55888 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5556","185.427204","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=57209 Win=64729 Len=0"
"5557","185.427301","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=57209 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5558","185.427482","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=58530 Win=64729 Len=0"
"5559","185.441081","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=58530 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5560","185.441284","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=59851 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5561","185.441340","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=59851 Win=64729 Len=0"
"5562","185.441586","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=61172 Win=64729 Len=0"
"5563","185.456986","194.87.234.129","172.16.4.193","TCP","331","80  >  49216 [PSH, ACK] Seq=61172 Ack=1829 Win=34128 Len=277 [TCP PDU reassembled in 5595]"
"5564","185.457144","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=61449 Win=64452 Len=0"
"5565","185.457315","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=61449 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5566","185.457501","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=62770 Win=64729 Len=0"
"5567","185.457642","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=62770 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5568","185.457830","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=64091 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5569","185.457859","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=64091 Win=64729 Len=0"
"5570","185.458108","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=65412 Win=64729 Len=0"
"5571","185.473308","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=53326 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5572","185.473447","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=54647 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5573","185.473572","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=54647 Win=64729 Len=0"
"5574","185.473818","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=55968 Win=64729 Len=0"
"5575","185.489089","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=55968 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5576","185.489274","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=57289 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5577","185.489342","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=57289 Win=64729 Len=0"
"5578","185.489385","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=58610 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5579","185.489587","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=58610 Win=64729 Len=0"
"5580","185.489604","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0"
"5581","185.508024","194.87.234.129","172.16.4.193","TCP","331","[TCP Previous segment not captured] 80  >  49215 [PSH, ACK] Seq=61252 Ack=1844 Win=34272 Len=277 [TCP PDU reassembled in 5606]"
"5582","185.508152","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#1] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=61529"
"5583","185.508386","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=61529 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5584","185.508489","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=62850 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5585","185.508598","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#2] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=62850"
"5586","185.508848","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#3] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=64171"
"5587","185.509241","198.105.121.50","172.16.4.193","TCP","54","80  >  49221 [ACK] Seq=8354 Ack=941 Win=17920 Len=0"
"5588","185.519066","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=64171 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5589","185.519319","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#4] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=65492"
"5590","185.621046","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=65412 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5591","185.621197","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=66733 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5592","185.621273","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=66733 Win=64729 Len=0"
"5593","185.621518","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=68054 Win=64729 Len=0"
"5594","185.628310","194.87.234.129","172.16.4.193","TCP","1375","80  >  49216 [ACK] Seq=68054 Ack=1829 Win=34128 Len=1321 [TCP PDU reassembled in 5595]"
"5595","185.628348","194.87.234.129","172.16.4.193","HTTP","355","HTTP/1.1 200 OK  (application/x-shockwave-flash)"
"5596","185.628564","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=69375 Win=64729 Len=0"
"5597","185.628808","172.16.4.193","194.87.234.129","TCP","60","49216  >  80 [ACK] Seq=1829 Ack=69676 Win=64428 Len=0"
"5598","185.660843","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=65492 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5599","185.660963","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=66813 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5600","185.661067","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#5] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=66813"
"5601","185.661096","194.87.234.129","172.16.4.193","TCP","1375","80  >  49215 [ACK] Seq=68134 Ack=1844 Win=34272 Len=1321 [TCP PDU reassembled in 5606]"
"5602","185.661123","194.87.234.129","172.16.4.193","TCP","355","80  >  49215 [PSH, ACK] Seq=69455 Ack=1844 Win=34272 Len=301 [TCP PDU reassembled in 5606]"
"5603","185.661312","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#6] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=68134"
"5604","185.661329","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#7] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=69455"
"5605","185.661337","172.16.4.193","194.87.234.129","TCP","66","[TCP Dup ACK 5580#8] 49215  >  80 [ACK] Seq=1844 Ack=59931 Win=64729 Len=0 SLE=61252 SRE=69756"
"5606","185.700804","194.87.234.129","172.16.4.193","TCP","1375","[TCP Out-Of-Order] 80  >  49215 [ACK] Seq=59931 Ack=1844 Win=34272 Len=1321"
"5607","185.701025","172.16.4.193","194.87.234.129","TCP","60","49215  >  80 [ACK] Seq=1844 Ack=69756 Win=64729 Len=0"
"5608","185.762976","198.105.121.50","172.16.4.193","HTTP","409","HTTP/1.1 200 OK "
"5609","185.763133","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=941 Ack=8709 Win=65280 Len=0"
"5610","187.061710","172.16.4.193","194.87.234.129","TCP","62","49223  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM"
"5611","187.251115","194.87.234.129","172.16.4.193","TCP","62","80  >  49223 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1321 SACK_PERM"
"5612","187.251276","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=1 Ack=1 Win=64729 Len=0"
"5613","187.251521","172.16.4.193","194.87.234.129","HTTP","533","GET /?br_fl=5844&tuif=5862&ct=Mozilla&q=w3nQMvXcJx7QFYbGMvrDSKNbNkjWHViPxo-G9MildZyqZGX_k7fDfF-qoVncCgWRxfM&yus=Mozilla.76sq71.406z1s9c2&biw=Mozilla.85to105.406n1x9w5&oq=rJbRYPwrj3ETTLgBonNheVFwaoqimjUDTmELNg5KKrhDfZg4WqaKQE7c42FTw_7dJMMg HTTP/1.1 "
"5614","187.423266","172.16.4.193","198.105.121.50","HTTP","445","GET /EE7E-AD39-7D8C-080C-18BF/language?s=en HTTP/1.1 "
"5615","187.438349","194.87.234.129","172.16.4.193","TCP","54","80  >  49223 [ACK] Seq=1 Ack=480 Win=30016 Len=0"
"5616","187.596178","198.105.121.50","172.16.4.193","TCP","54","80  >  49221 [ACK] Seq=8709 Ack=1332 Win=18944 Len=0"
"5617","188.044712","198.105.121.50","172.16.4.193","HTTP","293","HTTP/1.1 302 Found "
"5618","188.044864","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=1332 Ack=8948 Win=65024 Len=0"
"5619","188.045422","172.16.4.193","198.105.121.50","HTTP","443","GET /EE7E-AD39-7D8C-080C-18BF/captcha?nst HTTP/1.1 "
"5620","188.220610","198.105.121.50","172.16.4.193","TCP","54","80  >  49221 [ACK] Seq=8948 Ack=1721 Win=19968 Len=0"
"5621","188.611329","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=1 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5622","188.611483","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=1322 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5623","188.611594","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=2643 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5624","188.611666","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=2643 Win=64729 Len=0"
"5625","188.611708","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=3964 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5626","188.611926","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=5285 Win=64729 Len=0"
"5627","188.627140","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=5285 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5628","188.627342","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=6606 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5629","188.627584","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=7927 Win=64729 Len=0"
"5630","188.641962","194.87.234.129","172.16.4.193","TCP","331","80  >  49223 [PSH, ACK] Seq=7927 Ack=480 Win=30016 Len=277 [TCP PDU reassembled in 5876]"
"5631","188.642320","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=8204 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5632","188.642553","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=9525 Win=64729 Len=0"
"5633","188.642611","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=9525 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5634","188.658317","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=10846 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5635","188.658528","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=12167 Win=64729 Len=0"
"5636","188.679108","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=8948 Ack=1721 Win=19968 Len=1321 [TCP PDU reassembled in 5638]"
"5637","188.679286","198.105.121.50","172.16.4.193","TCP","1375","80  >  49221 [ACK] Seq=10269 Ack=1721 Win=19968 Len=1321 [TCP PDU reassembled in 5638]"
"5638","188.679312","198.105.121.50","172.16.4.193","HTTP","298","HTTP/1.1 200 OK  (text/html)"
"5639","188.679367","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=1721 Ack=10269 Win=66048 Len=0"
"5640","188.679610","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=1721 Ack=11590 Win=66048 Len=0"
"5641","188.679622","172.16.4.193","198.105.121.50","TCP","60","49221  >  80 [ACK] Seq=1721 Ack=11834 Win=65792 Len=0"
"5642","188.683870","172.16.4.193","198.105.121.50","HTTP","433","GET /media/cap/loading2.gif HTTP/1.1 "
"5643","188.684246","172.16.4.193","198.105.121.50","HTTP","432","GET /media/cap/refresh.png HTTP/1.1 "
"5644","188.716606","172.16.4.193","198.105.121.50","HTTP","527","POST /EE7E-AD39-7D8C-080C-18BF/captcha/sp HTTP/1.1 "
"5645","188.721951","172.16.4.193","198.105.121.50","TCP","66","49224  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5646","188.800842","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=12167 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5647","188.800981","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=13488 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5648","188.801190","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=14809 Win=64729 Len=0"
"5649","188.813805","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=14809 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5650","188.813942","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=16130 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5651","188.814181","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=17451 Win=64729 Len=0"
"5652","188.823340","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=17451 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5653","188.823526","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=18772 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5654","188.823766","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=20093 Win=64729 Len=0"
"5655","188.843329","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=20093 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5656","188.843531","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=21414 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5657","188.843641","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=22735 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5658","188.843755","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=24056 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5659","188.843766","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=22735 Win=64729 Len=0"
"5660","188.844012","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=25377 Win=64729 Len=0"
"5661","188.845308","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=25377 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5662","188.845431","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=26698 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5663","188.845648","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=28019 Win=64729 Len=0"
"5664","188.857266","198.105.121.50","172.16.4.193","TCP","54","80  >  49220 [ACK] Seq=29488 Ack=2093 Win=21120 Len=0"
"5665","188.858310","198.105.121.50","172.16.4.193","TCP","54","80  >  49221 [ACK] Seq=11834 Ack=2100 Win=21120 Len=0"
"5666","188.861314","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=28019 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5667","188.861537","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=29340 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5668","188.861778","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=30661 Win=64729 Len=0"
"5669","188.876851","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=30661 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5670","188.877052","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [PSH, ACK] Seq=31982 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5671","188.877164","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=33303 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5672","188.877274","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=33303 Win=64729 Len=0"
"5673","188.877295","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=34624 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5674","188.877521","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=35945 Win=64729 Len=0"
"5675","188.885884","198.105.121.50","172.16.4.193","TCP","54","80  >  49222 [ACK] Seq=2200 Ack=861 Win=16768 Len=0"
"5676","188.890605","198.105.121.50","172.16.4.193","TCP","66","80  >  49224 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1321 SACK_PERM WS=128"
"5677","188.890766","172.16.4.193","198.105.121.50","TCP","60","49224  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"5678","188.891012","172.16.4.193","198.105.121.50","HTTP","457","GET /media/bs3/fonts/glyphicons-halflings-regular.eot? HTTP/1.1 "
"5679","188.892331","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=35945 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5680","188.892437","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=37266 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
"5681","188.892660","172.16.4.193","194.87.234.129","TCP","60","49223  >  80 [ACK] Seq=480 Ack=38587 Win=64729 Len=0"
"5682","188.985070","194.87.234.129","172.16.4.193","TCP","1375","80  >  49223 [ACK] Seq=38587 Ack=480 Win=30016 Len=1321 [TCP PDU reassembled in 5876]"
